well_id,field_name,country,field_type,latitude,longitude,well_type,well_depth_m,temperature_C,pressure_MPa,porosity,permeability_mD,flow_rate_kg_s,power_generated_MWe
PALINPIN_W0061I,Palinpinon,Philippines,Liquid-Dominated,9.35049,123.10667,Injection,1404.8,97.0,12.71,0.07603,15.3728,-14.121,0.0
PALINPIN_W0062I,Palinpinon,Philippines,Liquid-Dominated,9.31901,123.11668,Injection,1348.7,112.54,12.404,0.08795,64.7456,-25.932,0.0
PALINPIN_W0063I,Palinpinon,Philippines,Liquid-Dominated,9.34934,123.11743,Injection,1541.1,102.69,13.227,0.09781,158.982,-16.433,0.0
PALINPIN_W0064I,Palinpinon,Philippines,Liquid-Dominated,9.38184,123.14518,Injection,1665.0,133.28,9.642,0.0691,20.6987,-25.699,0.0
PALINPIN_W0065I,Palinpinon,Philippines,Liquid-Dominated,9.33119,123.2032,Injection,2004.8,112.98,18.46,0.06618,12.4119,-8.394,0.0
PALINPIN_W0066I,Palinpinon,Philippines,Liquid-Dominated,9.3298,123.18475,Injection,1733.8,83.94,13.813,0.06763,14.6583,-14.614,0.0
PALINPIN_W0067I,Palinpinon,Philippines,Liquid-Dominated,9.34792,123.15209,Injection,1343.9,118.65,13.347,0.07995,52.176,-22.123,0.0
PALINPIN_W0068I,Palinpinon,Philippines,Liquid-Dominated,9.30034,123.10994,Injection,1324.1,76.29,10.83,0.07794,19.0615,-22.585,0.0
PALINPIN_W0069I,Palinpinon,Philippines,Liquid-Dominated,9.33726,123.19309,Injection,1509.4,105.1,14.856,0.10086,61.7159,-17.205,0.0
PALINPIN_W0070I,Palinpinon,Philippines,Liquid-Dominated,9.31029,123.05633,Injection,1405.1,89.61,9.957,0.08,41.2596,-20.489,0.0
PALINPIN_W0071I,Palinpinon,Philippines,Liquid-Dominated,9.38251,123.1943,Injection,1380.1,72.19,12.378,0.06213,7.6003,-19.107,0.0
PALINPIN_W0072I,Palinpinon,Philippines,Liquid-Dominated,9.39636,123.14664,Injection,1096.6,68.88,10.312,0.07883,15.5475,-19.239,0.0
PALINPIN_W0073I,Palinpinon,Philippines,Liquid-Dominated,9.31585,123.15178,Injection,1351.0,120.59,10.926,0.07408,36.2321,-20.736,0.0
PALINPIN_W0074I,Palinpinon,Philippines,Liquid-Dominated,9.39832,123.0862,Injection,1628.6,110.3,15.289,0.07884,17.8957,-24.628,0.0
PALINPIN_W0075I,Palinpinon,Philippines,Liquid-Dominated,9.44505,123.09683,Injection,1131.8,128.74,11.608,0.0817,14.823,-19.805,0.0
PALINPIN_W0076I,Palinpinon,Philippines,Liquid-Dominated,9.31993,123.12153,Injection,1314.7,80.88,9.844,0.06391,17.5936,-18.714,0.0
PALINPIN_W0077I,Palinpinon,Philippines,Liquid-Dominated,9.34391,123.25521,Injection,1222.6,97.96,10.223,0.06387,6.9423,-23.215,0.0
PALINPIN_W0078I,Palinpinon,Philippines,Liquid-Dominated,9.32426,123.05791,Injection,1388.9,102.24,13.818,0.08252,107.2125,-29.682,0.0
PALINPIN_W0079I,Palinpinon,Philippines,Liquid-Dominated,9.31157,123.15528,Injection,1177.9,109.58,10.278,0.10862,69.0134,-30.943,0.0
PALINPIN_W0080I,Palinpinon,Philippines,Liquid-Dominated,9.27056,123.19783,Injection,1534.9,81.86,9.567,0.06382,15.4777,-20.929,0.0
PALINPIN_W0081I,Palinpinon,Philippines,Liquid-Dominated,9.32866,123.18742,Injection,1575.1,85.89,12.043,0.07989,21.9056,-18.172,0.0
PALINPIN_W0082I,Palinpinon,Philippines,Liquid-Dominated,9.38077,123.21104,Injection,1096.9,99.5,8.136,0.08129,40.366,-13.401,0.0
PALINPIN_W0083I,Palinpinon,Philippines,Liquid-Dominated,9.40194,123.21492,Injection,1439.3,96.19,7.959,0.0699,26.5933,-14.565,0.0
PALINPIN_W0084I,Palinpinon,Philippines,Liquid-Dominated,9.43397,123.13,Injection,1787.7,107.35,13.892,0.07464,37.062,-18.407,0.0
PALINPIN_W0085I,Palinpinon,Philippines,Liquid-Dominated,9.31984,123.03383,Injection,1526.7,114.5,13.346,0.06168,20.2595,-6.918,0.0
PALINPIN_W0086I,Palinpinon,Philippines,Liquid-Dominated,9.45728,123.14781,Injection,1784.5,121.36,14.0,0.06489,26.8254,-10.195,0.0
PALINPIN_W0087I,Palinpinon,Philippines,Liquid-Dominated,9.37972,123.21451,Injection,1670.6,92.34,11.763,0.10503,58.1929,-20.835,0.0
PALINPIN_W0088I,Palinpinon,Philippines,Liquid-Dominated,9.36569,123.14727,Injection,1383.6,89.27,9.758,0.07923,14.1862,-12.484,0.0
PALINPIN_W0089I,Palinpinon,Philippines,Liquid-Dominated,9.28718,123.16186,Injection,1858.9,100.12,13.65,0.07029,20.2115,-26.088,0.0
PALINPIN_W0090I,Palinpinon,Philippines,Liquid-Dominated,9.32689,123.16591,Injection,1455.1,98.27,10.458,0.0567,5.4514,-16.346,0.0
PALINPIN_W0091I,Palinpinon,Philippines,Liquid-Dominated,9.28945,123.17254,Injection,1726.4,80.71,12.908,0.06299,44.2297,-20.611,0.0
PALINPIN_W0092I,Palinpinon,Philippines,Liquid-Dominated,9.44061,123.06139,Injection,1799.0,126.1,16.506,0.0981,50.7235,-21.298,0.0
PALINPIN_W0093I,Palinpinon,Philippines,Liquid-Dominated,9.36318,123.13873,Injection,1449.4,105.96,14.038,0.08473,50.0257,-17.889,0.0
PALINPIN_W0094I,Palinpinon,Philippines,Liquid-Dominated,9.37996,123.15237,Injection,1564.0,90.71,11.279,0.06989,23.1125,-19.067,0.0
PALINPIN_W0095I,Palinpinon,Philippines,Liquid-Dominated,9.38525,123.11791,Injection,1738.7,137.88,16.179,0.06367,21.7574,-9.951,0.0
PALINPIN_W0096I,Palinpinon,Philippines,Liquid-Dominated,9.3158,123.1892,Injection,1552.4,138.81,10.689,0.07603,23.2846,-8.735,0.0
PALINPIN_W0097I,Palinpinon,Philippines,Liquid-Dominated,9.36896,123.16208,Injection,1294.8,91.84,9.228,0.06239,20.7792,-14.283,0.0
PALINPIN_W0098I,Palinpinon,Philippines,Liquid-Dominated,9.25828,123.0896,Injection,1787.1,121.32,14.859,0.06992,7.4859,-20.241,0.0
PALINPIN_W0099I,Palinpinon,Philippines,Liquid-Dominated,9.2814,123.18015,Injection,1534.0,142.94,12.677,0.05485,17.2205,-22.677,0.0
PALINPIN_W0100I,Palinpinon,Philippines,Liquid-Dominated,9.45016,123.17804,Injection,1560.0,104.39,10.484,0.07739,67.6588,-15.089,0.0
MINDANAO_W0001,Mindanao BGI,Philippines,Liquid-Dominated,7.86768,126.11474,Production,2094.3,218.9,19.653,0.10515,48.5192,16.532,1.6908
MINDANAO_W0002,Mindanao BGI,Philippines,Liquid-Dominated,7.88036,125.98555,Production,2306.4,227.67,21.042,0.0711,47.604,33.552,3.5792
MINDANAO_W0003,Mindanao BGI,Philippines,Liquid-Dominated,7.88307,126.05888,Production,2085.7,200.85,19.999,0.11701,109.3435,24.986,2.3292
MINDANAO_W0004,Mindanao BGI,Philippines,Liquid-Dominated,8.00029,126.07412,Production,2277.8,234.67,22.231,0.10961,132.1279,28.561,3.147
MINDANAO_W0005,Mindanao BGI,Philippines,Liquid-Dominated,7.89753,125.9362,Production,1751.2,194.21,18.918,0.12823,105.9074,15.067,1.3544
MINDANAO_W0006,Mindanao BGI,Philippines,Liquid-Dominated,7.87325,125.91037,Production,1972.7,182.3,17.273,0.10362,41.144,21.836,1.8324
MINDANAO_W0007,Mindanao BGI,Philippines,Liquid-Dominated,7.85055,125.93576,Production,2569.7,266.3,20.704,0.09077,51.0451,32.566,4.1049
MINDANAO_W0008,Mindanao BGI,Philippines,Liquid-Dominated,7.83006,126.06535,Production,1842.3,201.88,16.678,0.08378,43.5315,26.505,2.4845
MINDANAO_W0009,Mindanao BGI,Philippines,Liquid-Dominated,7.88532,126.11356,Production,1958.2,195.3,14.482,0.09207,16.9295,19.869,1.7969
MINDANAO_W0010,Mindanao BGI,Philippines,Liquid-Dominated,7.90788,125.94405,Production,1654.8,208.94,12.143,0.13237,159.3886,29.392,2.8592
MINDANAO_W0011,Mindanao BGI,Philippines,Liquid-Dominated,7.7973,126.08482,Production,2318.5,245.03,17.318,0.10675,69.089,10.183,1.1749
MINDANAO_W0012,Mindanao BGI,Philippines,Liquid-Dominated,7.91515,125.98105,Production,2408.6,215.94,16.899,0.11451,109.4629,21.825,2.1998
MINDANAO_W0013,Mindanao BGI,Philippines,Liquid-Dominated,7.8291,126.0024,Production,2158.4,241.32,17.811,0.08699,13.8332,31.03,3.5225
MINDANAO_W0014,Mindanao BGI,Philippines,Liquid-Dominated,7.81938,126.02108,Production,2614.5,211.68,25.96,0.06648,33.6343,21.774,2.1481
MINDANAO_W0015,Mindanao BGI,Philippines,Liquid-Dominated,7.86632,126.07665,Production,1922.1,182.53,17.7,0.09708,54.6245,21.478,1.8049
MINDANAO_W0016,Mindanao BGI,Philippines,Liquid-Dominated,7.82186,126.10197,Production,2175.0,234.63,18.514,0.09425,116.8418,40.246,4.4338
MINDANAO_W0017,Mindanao BGI,Philippines,Liquid-Dominated,7.78449,126.04191,Production,2181.7,218.07,23.531,0.10039,48.0487,16.902,1.7216
MINDANAO_W0018,Mindanao BGI,Philippines,Liquid-Dominated,7.86607,126.12325,Production,1927.5,230.31,17.581,0.08509,51.8351,33.129,3.5779
MINDANAO_W0019,Mindanao BGI,Philippines,Liquid-Dominated,7.83585,126.11479,Production,2324.2,238.88,24.612,0.07559,30.5128,19.834,2.2273
MINDANAO_W0020,Mindanao BGI,Philippines,Liquid-Dominated,7.87553,126.06495,Production,1895.1,182.21,20.529,0.10376,44.3256,13.412,1.1249
MINDANAO_W0021,Mindanao BGI,Philippines,Liquid-Dominated,7.85757,126.07265,Production,2408.9,261.72,23.992,0.09716,157.1396,27.071,3.3501
MINDANAO_W0022,Mindanao BGI,Philippines,Liquid-Dominated,7.84222,125.92563,Production,2092.9,242.58,12.945,0.12614,68.7268,15.492,1.7685
MINDANAO_W0023,Mindanao BGI,Philippines,Liquid-Dominated,7.91694,126.09816,Production,1489.4,191.38,12.07,0.09206,97.036,19.724,1.745
MINDANAO_W0024,Mindanao BGI,Philippines,Liquid-Dominated,7.80161,126.01289,Production,2144.8,207.26,20.386,0.11507,63.8213,17.945,1.7305
MINDANAO_W0025,Mindanao BGI,Philippines,Liquid-Dominated,7.84023,126.04305,Production,2221.7,223.92,18.948,0.09163,31.5115,22.89,2.3987
MINDANAO_W0026,Mindanao BGI,Philippines,Liquid-Dominated,7.81444,126.02577,Production,2630.2,204.81,18.103,0.10042,140.8277,34.104,3.2471
MINDANAO_W0027,Mindanao BGI,Philippines,Liquid-Dominated,7.84856,126.07485,Production,1858.5,203.49,18.215,0.09057,20.2044,15.804,1.4942
MINDANAO_W0028,Mindanao BGI,Philippines,Liquid-Dominated,7.87777,126.09568,Production,1609.7,187.32,16.149,0.08124,44.3586,16.978,1.4675
MINDANAO_W0029,Mindanao BGI,Philippines,Liquid-Dominated,7.85605,126.00936,Production,2443.9,257.78,17.086,0.08098,33.4042,28.871,3.5158
MINDANAO_W0030,Mindanao BGI,Philippines,Liquid-Dominated,7.79244,126.02413,Production,1974.2,219.55,15.224,0.10378,91.9677,27.897,2.8623
MINDANAO_W0031,Mindanao BGI,Philippines,Liquid-Dominated,7.92425,126.02041,Production,2455.3,219.19,23.851,0.08932,80.6951,35.365,3.6221
MINDANAO_W0032,Mindanao BGI,Philippines,Liquid-Dominated,7.85864,125.98635,Production,1955.4,198.96,18.185,0.11162,134.1268,38.952,3.5942
MINDANAO_W0033,Mindanao BGI,Philippines,Liquid-Dominated,7.8811,126.04276,Production,2132.8,225.11,19.866,0.08853,31.5418,24.223,2.5528
MINDANAO_W0034,Mindanao BGI,Philippines,Liquid-Dominated,7.8742,126.02129,Production,2766.2,235.32,23.506,0.09777,60.4103,30.123,3.329
MINDANAO_W0035,Mindanao BGI,Philippines,Liquid-Dominated,7.9303,126.01975,Production,2109.0,186.05,21.114,0.07962,32.9951,29.367,2.5196
MINDANAO_W0036,Mindanao BGI,Philippines,Liquid-Dominated,7.95707,126.02004,Production,1938.3,206.49,17.285,0.13917,133.3656,46.99,4.5135
MINDANAO_W0037,Mindanao BGI,Philippines,Liquid-Dominated,7.76931,126.01914,Production,2145.4,197.25,23.029,0.07999,26.338,24.624,2.2511
MINDANAO_W0038,Mindanao BGI,Philippines,Liquid-Dominated,7.88726,126.05387,Production,2101.0,230.89,17.884,0.12347,201.9862,34.125,3.6955
MINDANAO_W0039,Mindanao BGI,Philippines,Liquid-Dominated,7.87357,126.03594,Production,2024.7,174.62,18.329,0.09591,135.8289,35.59,2.8495
MINDANAO_W0040,Mindanao BGI,Philippines,Liquid-Dominated,7.89133,125.96901,Production,2312.1,204.84,23.474,0.10127,91.6634,34.141,3.2511
MINDANAO_W0041,Mindanao BGI,Philippines,Liquid-Dominated,7.84857,126.16258,Production,2110.3,245.11,18.597,0.09042,35.6582,23.41,2.7021
MINDANAO_W0042,Mindanao BGI,Philippines,Liquid-Dominated,7.83454,126.01075,Production,2143.3,210.66,20.735,0.08992,36.7606,28.68,2.8148
MINDANAO_W0043,Mindanao BGI,Philippines,Liquid-Dominated,7.77738,126.00785,Production,2119.7,228.58,18.903,0.07669,30.6056,30.213,3.2368
MINDANAO_W0044,Mindanao BGI,Philippines,Liquid-Dominated,7.90888,126.02914,Production,2088.1,208.27,17.546,0.0821,50.6349,14.17,1.3737
MINDANAO_W0045,Mindanao BGI,Philippines,Liquid-Dominated,7.78504,126.06918,Production,2055.4,200.64,21.242,0.08044,82.6173,31.233,2.9084
MINDANAO_W0046,Mindanao BGI,Philippines,Liquid-Dominated,7.89567,125.98609,Production,1959.2,215.72,18.644,0.07657,24.7061,43.327,4.3623
MINDANAO_W0047,Mindanao BGI,Philippines,Liquid-Dominated,7.90947,126.0147,Production,1823.9,220.36,18.887,0.08264,66.5029,28.321,2.9173
MINDANAO_W0048,Mindanao BGI,Philippines,Liquid-Dominated,7.89895,126.03751,Production,2327.4,219.12,21.404,0.09192,78.513,38.58,3.9501
MINDANAO_W0049,Mindanao BGI,Philippines,Liquid-Dominated,7.81168,126.03642,Production,2296.2,212.64,19.482,0.07823,35.6218,12.272,1.2166
MINDANAO_W0050,Mindanao BGI,Philippines,Liquid-Dominated,7.84237,126.03789,Production,2220.3,252.51,17.213,0.07009,18.05,36.041,4.2936
MINDANAO_W0051,Mindanao BGI,Philippines,Liquid-Dominated,7.85934,126.05748,Production,2345.6,213.5,24.845,0.0896,34.9972,22.706,2.2607
MINDANAO_W0052,Mindanao BGI,Philippines,Liquid-Dominated,7.83483,126.00855,Production,1428.1,201.29,12.362,0.10601,28.8605,24.632,2.3016
MINDANAO_W0053,Mindanao BGI,Philippines,Liquid-Dominated,7.84756,126.01393,Production,1855.0,195.5,15.799,0.08648,27.601,5.756,0.5211
MINDANAO_W0054,Mindanao BGI,Philippines,Liquid-Dominated,7.9732,126.05784,Production,1864.7,184.27,19.251,0.08355,26.3279,43.907,3.728
MINDANAO_W0055,Mindanao BGI,Philippines,Liquid-Dominated,7.86795,126.00964,Production,1921.3,231.38,21.522,0.08205,20.1877,31.948,3.4676
MINDANAO_W0056,Mindanao BGI,Philippines,Liquid-Dominated,7.86507,126.08957,Production,2189.8,233.31,19.188,0.08828,97.0117,24.148,2.6442
MINDANAO_W0057,Mindanao BGI,Philippines,Liquid-Dominated,7.81311,126.04938,Production,1814.1,171.0,16.271,0.07234,19.4926,21.716,1.6993
MINDANAO_W0058,Mindanao BGI,Philippines,Liquid-Dominated,7.85824,126.05922,Production,2001.7,187.83,15.117,0.15423,96.1165,23.997,2.0803
MINDANAO_W0059,Mindanao BGI,Philippines,Liquid-Dominated,7.87739,126.04168,Production,1626.3,202.47,14.742,0.09612,64.6653,41.199,3.8741
MINDANAO_W0060,Mindanao BGI,Philippines,Liquid-Dominated,7.91927,125.99113,Production,2336.5,222.29,16.374,0.08376,16.9158,16.325,1.6974
MINDANAO_W0061,Mindanao BGI,Philippines,Liquid-Dominated,7.81104,126.00877,Production,2158.8,201.95,18.57,0.10365,39.3733,21.189,1.987
MINDANAO_W0062,Mindanao BGI,Philippines,Liquid-Dominated,7.87327,126.05141,Production,2075.9,220.0,19.582,0.10585,75.7665,51.567,5.3026
MINDANAO_W0063,Mindanao BGI,Philippines,Liquid-Dominated,7.91023,126.01872,Production,2197.7,225.93,23.284,0.09742,20.3634,34.351,3.6344
MINDANAO_W0064,Mindanao BGI,Philippines,Liquid-Dominated,7.87487,126.01792,Production,2175.0,229.94,19.919,0.10416,93.2543,40.023,4.315
MINDANAO_W0065,Mindanao BGI,Philippines,Liquid-Dominated,7.86168,126.11669,Production,2398.7,203.95,23.562,0.092,128.8449,30.284,2.8702
MINDANAO_W0066,Mindanao BGI,Philippines,Liquid-Dominated,7.84891,126.04416,Production,2109.8,216.4,20.409,0.10485,72.6001,30.63,3.0943
MINDANAO_W0067,Mindanao BGI,Philippines,Liquid-Dominated,7.79224,126.1239,Production,1853.0,209.11,16.796,0.07826,30.2927,27.472,2.6748
MINDANAO_W0068,Mindanao BGI,Philippines,Liquid-Dominated,7.82688,126.07068,Production,2029.2,220.99,19.632,0.07966,30.7077,27.261,2.8167
MINDANAO_W0069,Mindanao BGI,Philippines,Liquid-Dominated,7.78054,126.0652,Production,2287.4,211.36,15.194,0.09023,66.1736,41.232,4.0612
MINDANAO_W0070,Mindanao BGI,Philippines,Liquid-Dominated,7.80217,126.05668,Production,2142.1,187.26,16.579,0.04738,11.361,26.45,2.2855
MINDANAO_W0071,Mindanao BGI,Philippines,Liquid-Dominated,7.7904,126.13357,Production,2155.7,242.29,21.45,0.11357,275.1981,27.822,3.172
MINDANAO_W0072,Mindanao BGI,Philippines,Liquid-Dominated,7.87173,126.0007,Production,1702.7,178.34,15.347,0.0786,28.8691,28.676,2.3494
MINDANAO_W0073,Mindanao BGI,Philippines,Liquid-Dominated,7.84102,125.99925,Production,1791.4,226.71,16.942,0.0918,85.4979,46.235,4.9098
MINDANAO_W0074,Mindanao BGI,Philippines,Liquid-Dominated,7.82802,126.01845,Production,1927.2,183.56,22.036,0.08775,57.6541,19.7,1.6656
MINDANAO_W0075,Mindanao BGI,Philippines,Liquid-Dominated,7.90187,126.05201,Production,1908.6,198.96,15.912,0.07919,40.3279,33.652,3.1052
MINDANAO_W0076,Mindanao BGI,Philippines,Liquid-Dominated,7.77736,126.05679,Production,1496.7,187.26,12.969,0.10662,52.8667,20.394,1.7621
MINDANAO_W0077,Mindanao BGI,Philippines,Liquid-Dominated,7.94541,126.02961,Production,2093.0,197.68,19.735,0.06776,24.8777,24.877,2.2796
MINDANAO_W0078,Mindanao BGI,Philippines,Liquid-Dominated,7.86399,126.06077,Production,2396.7,267.37,21.423,0.10668,29.8047,38.575,4.8832
MINDANAO_W0079,Mindanao BGI,Philippines,Liquid-Dominated,7.87438,126.0684,Production,1840.5,184.23,17.006,0.0909,38.4765,21.673,1.8397
MINDANAO_W0080,Mindanao BGI,Philippines,Liquid-Dominated,7.80242,126.01816,Production,1922.2,223.49,20.748,0.12019,63.8909,45.335,4.7411
MINDANAO_W0081,Mindanao BGI,Philippines,Liquid-Dominated,7.88415,125.89769,Production,2549.7,212.14,22.836,0.07009,18.4694,25.149,2.4869
MINDANAO_W0082,Mindanao BGI,Philippines,Liquid-Dominated,7.84073,126.00811,Production,1797.7,202.29,15.873,0.09024,28.0679,32.629,3.0654
MINDANAO_W0083,Mindanao BGI,Philippines,Liquid-Dominated,7.90061,126.03401,Production,2474.9,240.5,20.136,0.07704,35.9334,32.771,3.7067
MINDANAO_W0084,Mindanao BGI,Philippines,Liquid-Dominated,7.79205,126.01975,Production,1839.1,216.45,13.351,0.09517,50.9557,38.222,3.8622
MINDANAO_W0085,Mindanao BGI,Philippines,Liquid-Dominated,7.85737,126.04654,Production,2051.9,259.2,16.326,0.10024,60.3143,51.336,6.2882
MINDANAO_W0086,Mindanao BGI,Philippines,Liquid-Dominated,7.8749,126.02533,Production,2528.7,235.37,16.217,0.06875,13.4447,49.346,5.4545
MINDANAO_W0087,Mindanao BGI,Philippines,Liquid-Dominated,7.82064,126.06629,Production,2047.9,192.11,16.024,0.11952,73.6099,24.43,2.1703
MINDANAO_W0088,Mindanao BGI,Philippines,Liquid-Dominated,7.83084,126.02955,Production,2260.1,230.3,22.084,0.06719,18.525,29.139,3.1468
MINDANAO_W0089,Mindanao BGI,Philippines,Liquid-Dominated,7.82324,126.04942,Production,1917.5,216.57,15.509,0.10322,122.6909,26.565,2.6858
MINDANAO_W0090,Mindanao BGI,Philippines,Liquid-Dominated,7.83208,126.1882,Production,2107.4,190.55,14.732,0.1147,73.1349,27.653,2.435
MINDANAO_W0091,Mindanao BGI,Philippines,Liquid-Dominated,7.91045,126.0388,Production,2169.0,199.07,17.581,0.07452,20.9677,28.912,2.6695
MINDANAO_W0092,Mindanao BGI,Philippines,Liquid-Dominated,7.82011,125.97225,Production,2049.5,260.76,16.419,0.09616,75.6291,35.76,4.4082
MINDANAO_W0093,Mindanao BGI,Philippines,Liquid-Dominated,7.84277,125.99433,Production,2307.1,238.77,22.838,0.07721,22.5212,26.911,3.0206
MINDANAO_W0094,Mindanao BGI,Philippines,Liquid-Dominated,7.84626,126.05741,Production,2422.3,211.43,18.127,0.08821,126.8755,31.04,3.0583
MINDANAO_W0095,Mindanao BGI,Philippines,Liquid-Dominated,7.91275,126.00573,Production,2351.0,235.22,17.977,0.08965,85.9078,35.068,3.8737
MINDANAO_W0096,Mindanao BGI,Philippines,Liquid-Dominated,7.88111,126.0871,Production,2204.8,224.21,16.47,0.07924,96.9951,26.009,2.7293
MINDANAO_W0097,Mindanao BGI,Philippines,Liquid-Dominated,7.77436,126.03207,Production,1689.3,183.21,10.654,0.09125,21.9228,31.21,2.6332
MINDANAO_W0098,Mindanao BGI,Philippines,Liquid-Dominated,7.80434,125.98871,Production,2044.1,228.14,18.044,0.09105,57.4259,21.353,2.2828
MINDANAO_W0099,Mindanao BGI,Philippines,Liquid-Dominated,7.82904,125.99255,Production,2226.8,235.07,16.704,0.07609,9.9563,17.398,1.9205
MINDANAO_W0100,Mindanao BGI,Philippines,Liquid-Dominated,7.82517,126.04183,Production,1724.6,186.8,17.633,0.09152,52.2457,17.529,1.5106
MINDANAO_W0101,Mindanao BGI,Philippines,Liquid-Dominated,7.80231,126.03555,Production,2410.1,212.03,23.514,0.08776,27.9767,27.247,2.6928
MINDANAO_W0102,Mindanao BGI,Philippines,Liquid-Dominated,7.87842,126.00766,Production,2307.3,207.6,22.153,0.05923,1.3022,27.767,2.6824
MINDANAO_W0103,Mindanao BGI,Philippines,Liquid-Dominated,7.87043,126.0546,Production,1909.1,200.46,19.046,0.09411,45.3782,32.17,2.9927
MINDANAO_W0104,Mindanao BGI,Philippines,Liquid-Dominated,7.69939,126.09005,Production,1997.6,228.38,16.431,0.11125,26.0543,29.882,3.1983
MINDANAO_W0105,Mindanao BGI,Philippines,Liquid-Dominated,7.8271,126.0734,Production,1849.6,189.64,18.41,0.103,81.2163,24.938,2.1845
MINDANAO_W0106,Mindanao BGI,Philippines,Liquid-Dominated,7.82965,126.03089,Production,1712.0,174.13,16.365,0.08178,32.9625,13.604,1.0858
MINDANAO_W0107,Mindanao BGI,Philippines,Liquid-Dominated,7.95936,126.12334,Production,1946.2,198.56,20.895,0.06376,25.3685,26.758,2.4637
MINDANAO_W0108,Mindanao BGI,Philippines,Liquid-Dominated,7.80129,126.04652,Production,2154.2,191.11,18.191,0.08568,31.6155,30.375,2.6832
MINDANAO_W0109,Mindanao BGI,Philippines,Liquid-Dominated,7.88162,126.09205,Production,1619.7,171.0,17.652,0.08443,68.2083,20.282,1.5871
MINDANAO_W0110,Mindanao BGI,Philippines,Liquid-Dominated,7.8558,125.98688,Production,2158.6,245.28,27.283,0.09498,227.3986,32.595,3.765
MINDANAO_W0111,Mindanao BGI,Philippines,Liquid-Dominated,7.87347,126.08943,Production,2309.3,191.56,20.495,0.10069,92.2671,34.706,3.0736
MINDANAO_W0112,Mindanao BGI,Philippines,Liquid-Dominated,7.76529,126.13577,Production,2033.1,217.05,14.857,0.09521,41.5078,35.311,3.5787
MINDANAO_W0113,Mindanao BGI,Philippines,Liquid-Dominated,7.91533,125.98152,Production,2170.6,248.74,15.534,0.08226,109.6297,43.544,5.1054
MINDANAO_W0114,Mindanao BGI,Philippines,Liquid-Dominated,7.79892,126.03106,Production,2212.8,203.48,22.659,0.08529,12.5959,26.934,2.5464
MINDANAO_W0115,Mindanao BGI,Philippines,Liquid-Dominated,7.85244,126.00721,Production,2239.6,210.81,23.013,0.09664,27.9325,26.646,2.6171
MINDANAO_W0116,Mindanao BGI,Philippines,Liquid-Dominated,7.91892,126.01557,Production,2602.2,262.3,24.017,0.08763,20.3878,29.534,3.6635
MINDANAO_W0117,Mindanao BGI,Philippines,Liquid-Dominated,7.82792,126.0025,Production,2142.6,234.23,21.9,0.07194,34.5469,37.602,4.1349
MINDANAO_W0118,Mindanao BGI,Philippines,Liquid-Dominated,7.86662,126.11974,Production,2418.1,202.45,21.098,0.07292,42.5621,32.416,3.0479
MINDANAO_W0119,Mindanao BGI,Philippines,Liquid-Dominated,7.89391,126.11832,Production,2306.1,258.34,18.484,0.10207,16.0125,31.685,3.8675
